#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2025-05-30-15-39-33
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer	source
#types	time	string	addr	port	addr	port	string	string	bool	string	string
1499169223.076809	Cw8x663p2bi718hpac	fe80::266e:96ff:fe4a:377a	8612	ff02::1	8612	bad_UDP_checksum	-	F	zeek	UDP
1499173686.521816	CHZfQufAeCghQ34n1	192.168.10.14	51506	149.174.66.133	443	window_recision	-	F	zeek	-
1499173689.461696	CqG4kh4IR68WYHSyS4	192.168.10.14	51539	152.163.13.4	443	window_recision	-	F	zeek	-
1499173698.821954	CazPXP3HUBdhUIaFJj	192.168.10.14	51542	149.174.66.134	443	window_recision	-	F	zeek	-
1499173737.358807	CbLskX19ncb2cIFjt4	192.168.10.14	51570	152.163.56.2	443	window_recision	-	F	zeek	-
1499173768.995182	CtogBLY6T0Cyx4eP6	192.168.10.25	50235	192.168.10.3	389	data_before_established	-	F	zeek	TCP
1499173770.424697	C0EUzO3zR9C4FEoP55	192.168.10.14	51649	152.163.56.2	443	window_recision	-	F	zeek	-
1499173774.470156	CxAK324ewBpTHUneac	192.168.10.14	51695	162.248.16.28	443	window_recision	-	F	zeek	-
1499173780.628500	CXkhyq4conKohLQPY5	192.168.10.14	51651	149.174.66.131	443	window_recision	-	F	zeek	-
1499173780.628501	C6zJMz9wh0v5Dhmdi	192.168.10.14	51652	149.174.66.131	443	window_recision	-	F	zeek	-
1499173780.651716	COrVTY3efnrzcgIbh8	192.168.10.14	51653	152.163.13.4	443	window_recision	-	F	zeek	-
1499173780.862702	CaTtVb4pNyfZw9sJCk	192.168.10.14	51654	149.174.66.131	443	window_recision	-	F	zeek	-
1499173811.865040	CjYz471ahGXiYSiyWi	192.168.10.16	34902	104.25.65.8	80	inflate_failed	-	F	zeek	ZIP
1499173811.865302	CZAl0Y3tXnWv3NjYGi	192.168.10.16	56928	172.217.12.202	80	possible_split_routing	-	F	zeek	-
1499173811.865331	CZAl0Y3tXnWv3NjYGi	192.168.10.16	56928	172.217.12.202	80	data_before_established	-	F	zeek	TCP
1499173812.330011	CBo2EP2mjkMBZDKVDa	192.168.10.16	52878	172.217.12.168	80	inflate_failed	-	F	zeek	ZIP
1499173813.474672	CX7Gk03FyB1NDWhMQ8	192.168.10.16	50862	104.25.168.114	80	inflate_failed	-	F	zeek	ZIP
1499173814.454640	CGCv883oMGNH3v3Q5f	192.168.10.16	48346	172.217.11.46	80	inflate_failed	-	F	zeek	ZIP
1499173816.975976	C4NCZn2tELf7ad8L6l	192.168.10.17	41476	72.30.2.182	443	possible_split_routing	-	F	zeek	-
1499173817.078022	CyPehy2KW6a0mIGpz6	192.168.10.17	55263	34.228.131.61	443	possible_split_routing	-	F	zeek	-
1499173831.700134	CrSwTUPukILKGOYm7	192.168.10.14	51759	151.101.44.69	443	possible_split_routing	-	F	zeek	-
1499173854.505876	C0GgwQ3wXNgfRuo7fa	192.168.10.15	52311	176.41.133.10	80	inflate_failed	-	F	zeek	ZIP
1499173854.561417	CliokT1Q99zMFHB5ac	192.168.10.15	52312	23.15.4.16	80	inflate_failed	-	F	zeek	ZIP
1499173854.567785	CSbFE539sdOcRmzDYf	192.168.10.15	52315	23.15.4.17	80	inflate_failed	-	F	zeek	ZIP
1499173854.627211	CGglc140yKGAd0sXnl	192.168.10.15	52313	23.15.4.17	80	inflate_failed	-	F	zeek	ZIP
1499173854.635755	CuUpLz2VrSq0eUtb92	192.168.10.15	52317	23.15.4.17	80	inflate_failed	-	F	zeek	ZIP
1499173855.305088	Cv5g2auHSqjNqcXjg	192.168.10.14	51973	207.200.74.133	443	window_recision	-	F	zeek	-
1499173855.641717	C7ShaN2Kw6ehRIHml5	192.168.10.15	52325	172.217.12.168	80	inflate_failed	-	F	zeek	ZIP
1499173855.723655	CjtE6r4KE52yp7Mf4a	192.168.10.15	52320	23.15.4.17	80	inflate_failed	-	F	zeek	ZIP
1499173856.679579	CjsVdw2vsBFUt7E0a1	192.168.10.14	51972	207.200.74.133	443	window_recision	-	F	zeek	-
1499173856.825896	C1jTAx13DTeYxBOs9h	192.168.10.15	52338	104.88.83.56	80	inflate_failed	-	F	zeek	ZIP
1499173856.917245	CApekqRsjdbjMKCRg	192.168.10.15	52341	192.99.233.195	80	inflate_failed	-	F	zeek	ZIP
1499173858.819126	Cd7sMF45vJk1fwlQv1	192.168.10.14	51897	149.174.66.131	443	window_recision	-	F	zeek	-
1499173859.139955	Cl3PGe1OYaFpzSidSj	192.168.10.15	52383	52.84.145.136	80	inflate_failed	-	F	zeek	ZIP
1499173863.119118	Cwcrn81FWMyu6AgUcb	192.168.10.14	51634	149.174.66.131	443	window_recision	-	F	zeek	-
1499173864.819197	CNAq64jk2FnAoOIsi	192.168.10.14	51977	207.200.74.133	443	window_recision	-	F	zeek	-
1499173864.910417	COAd4S2rRtNlSDxlEh	192.168.10.14	51975	207.200.74.133	443	window_recision	-	F	zeek	-
1499173864.910420	CKgg0Ra66qZsTqlCc	192.168.10.14	51976	207.200.74.133	443	window_recision	-	F	zeek	-
1499173865.363405	CzbK6x425xWJHFEWgd	192.168.10.14	51974	207.200.74.133	443	window_recision	-	F	zeek	-
1499174030.496701	CTVXNH1goaSRi7kWO7	192.168.10.9	3122	216.98.48.89	443	window_recision	-	F	zeek	-
1499174033.201450	CFYUjr4nCsNbMCqrm6	192.168.10.9	3171	216.98.48.226	443	window_recision	-	F	zeek	-
1499174034.850989	CErzzBdkstXzp7bCe	192.168.10.9	3208	216.98.48.226	443	window_recision	-	F	zeek	-
1499174040.266279	CuLykIGY7eogBKutf	192.168.10.9	3120	216.98.48.99	443	window_recision	-	F	zeek	-
1499174043.227011	CAPB3A2byPyLs3cM9c	192.168.10.9	3170	216.98.48.226	443	window_recision	-	F	zeek	-
1499174044.027186	CyIS8s2tmav7mJ5PK5	192.168.10.9	3203	216.98.48.226	443	window_recision	-	F	zeek	-
1499174044.127505	CtFT1a2VtQJV46sRea	192.168.10.9	3207	216.98.48.226	443	window_recision	-	F	zeek	-
1499174064.898274	CnbEt036SY7K0ZqzM7	192.168.10.15	52490	54.192.36.87	443	possible_split_routing	-	F	zeek	-
1499174086.501335	CEWYMT1qkCfLE5DbU7	192.168.10.17	58450	172.217.3.99	443	possible_split_routing	-	F	zeek	-
1499174104.686129	CnV7IS2oM6kMZsRfAb	192.168.10.19	50652	23.194.140.59	443	possible_split_routing	-	F	zeek	-
1499174104.686134	Ce5k7EpD1DQf4VnD	192.168.10.19	50649	23.194.140.59	443	possible_split_routing	-	F	zeek	-
1499174104.686137	CAXYdeKk1Z51tY9Kl	192.168.10.19	50650	23.194.140.59	443	possible_split_routing	-	F	zeek	-
1499174105.657681	ClS6RN2y8bnITrNo4h	192.168.10.19	57204	172.217.10.130	443	possible_split_routing	-	F	zeek	-
1499174105.657924	CUOj0iDrAfxHXl9Gk	192.168.10.19	57207	172.217.10.130	443	possible_split_routing	-	F	zeek	-
1499174106.218051	CJlZyJPcwvP6XHZh9	192.168.10.19	41584	172.217.9.228	443	possible_split_routing	-	F	zeek	-
1499174107.949715	CWSXuD2Wj76pGGYr49	192.168.10.19	56166	172.217.3.102	443	possible_split_routing	-	F	zeek	-
1499174108.399039	C7jfpK3VdUqfFBa5Tg	192.168.10.19	45730	23.194.140.219	443	possible_split_routing	-	F	zeek	-
1499174108.471361	Cwj8kR2gAjgwc1hUSk	192.168.10.19	45732	23.194.140.219	443	possible_split_routing	-	F	zeek	-
1499174110.283839	CSsqtBRBGdTBGhOo	192.168.10.19	33622	8.18.45.71	443	window_recision	-	F	zeek	-
1499174119.333809	CWnagJ1yNP1FXjSb1	192.168.10.19	33490	152.163.66.131	443	window_recision	-	F	zeek	-
1499174119.941657	C3LEiAz2TdzAKMJT4	192.168.10.19	59052	152.163.56.2	443	window_recision	-	F	zeek	-
1499174144.426192	CapOk54RlC4wDJaox9	192.168.10.51	39448	172.217.12.174	443	possible_split_routing	-	F	zeek	-
1499174168.801761	CPNERmZj3ulKKbAX6	192.168.10.8	51133	192.168.10.3	49666	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499174236.810296	CFLeD82vLSPrqGnPA	192.168.10.14	52066	64.210.137.102	80	inflate_failed	-	F	zeek	ZIP
1499174237.365556	CSYfRfS5Pyq8A5fEk	192.168.10.14	52079	64.210.137.104	80	inflate_failed	-	F	zeek	ZIP
1499174237.366060	CIqBAW0ABtl9tF81g	192.168.10.14	52082	64.210.137.104	80	inflate_failed	-	F	zeek	ZIP
1499174237.389756	CVztqbjrHwOKwNkE2	192.168.10.14	52085	64.210.137.100	80	possible_split_routing	-	F	zeek	-
1499174238.826491	C2O1URHXYCkZAYR78	192.168.10.14	52111	188.227.226.65	80	inflate_failed	-	F	zeek	ZIP
1499174356.840773	CmWKSk4YBlZuNUTjPa	192.168.10.17	54159	72.167.18.239	80	possible_split_routing	-	F	zeek	-
1499174367.662432	CAwYRh1osEDx826Fae	192.168.10.17	51135	198.160.105.95	443	window_recision	-	F	zeek	-
1499174574.138732	C48iOQ4JfAasrZ09	192.168.10.9	3326	64.156.167.95	443	possible_split_routing	-	F	zeek	-
1499174575.083433	CWUq6d49GtWJ0CNqi8	192.168.10.9	3358	104.20.30.2	443	possible_split_routing	-	F	zeek	-
1499174578.382876	CUfzyh2D8oXaCjyYK5	192.168.10.9	3402	50.116.194.21	443	possible_split_routing	-	F	zeek	-
1499174581.513617	CfgIHZ3Yc4sK5CYixa	192.168.10.9	3385	8.18.45.71	443	window_recision	-	F	zeek	-
1499174581.562614	CzNhtj3biuAUy5YB17	192.168.10.9	3456	162.248.16.24	443	window_recision	-	F	zeek	-
1499174590.213548	CWUDt61oldZyibAtzl	192.168.10.9	3429	152.163.13.4	443	window_recision	-	F	zeek	-
1499174590.228482	C9cIrw44nMT7UgqP8k	192.168.10.9	3436	152.163.56.2	443	window_recision	-	F	zeek	-
1499174591.403873	CIMxkW25UBSCtBHOAh	192.168.10.9	3445	207.200.74.133	443	window_recision	-	F	zeek	-
1499174621.697228	C6HTVH191LZfOOJAli	192.168.10.16	56936	104.27.145.38	80	inflate_failed	-	F	zeek	ZIP
1499174621.702374	CdNgRN2viqxj01cp0c	192.168.10.16	56944	104.27.145.38	80	inflate_failed	-	F	zeek	ZIP
1499174621.704761	CPxyp6jE23LOEPBd3	192.168.10.16	56938	104.27.145.38	80	inflate_failed	-	F	zeek	ZIP
1499174621.735937	Cde9Zb2FbXmKajwJi9	192.168.10.16	56942	104.27.145.38	80	inflate_failed	-	F	zeek	ZIP
1499174621.756745	CASrwU1TxyL0YouJ9h	192.168.10.16	56940	104.27.145.38	80	inflate_failed	-	F	zeek	ZIP
1499174622.876633	CgWG9Z0Djn7GDa6U	192.168.10.16	43212	23.15.4.18	80	inflate_failed	-	F	zeek	ZIP
1499174624.889586	CmDdlq1FBGM3Z4ndoa	192.168.10.16	56620	213.19.161.155	80	inflate_failed	-	F	zeek	ZIP
1499174624.893905	Cn3xh72pmVcNo4zu21	192.168.10.16	56618	213.19.161.155	80	inflate_failed	-	F	zeek	ZIP
1499174625.104974	Cs2Uqj26hpNQrVlAPb	192.168.10.16	56650	213.19.161.155	80	possible_split_routing	-	F	zeek	-
1499174625.171097	Cbv2CB2ruylkOXvJXf	192.168.10.16	36240	104.16.21.35	80	inflate_failed	-	F	zeek	ZIP
1499174625.309868	C2shOP1u21WubbvCc	192.168.10.16	59662	104.27.144.38	80	inflate_failed	-	F	zeek	ZIP
1499174625.652568	CM25h61bqcovByODrd	192.168.10.16	59686	104.27.144.38	80	inflate_failed	-	F	zeek	ZIP
1499174625.864609	Cmyd7o0rDsYWDDlB8	192.168.10.16	53804	157.240.2.25	443	possible_split_routing	-	F	zeek	-
1499174627.140327	CAWbLb4nWXC5WtpU3f	192.168.10.16	40578	199.96.57.6	80	inflate_failed	-	F	zeek	ZIP
1499174627.158394	ClRA9mJBzso5egZYe	192.168.10.16	44574	35.157.70.40	80	inflate_failed	-	F	zeek	ZIP
1499174627.314356	CWtlYy2vY3iE0rE9Eb	192.168.10.16	46776	72.21.91.70	443	possible_split_routing	-	F	zeek	-
1499174628.049728	Cd69NFGaaFsVBHEP8	192.168.10.17	41893	52.4.74.231	443	possible_split_routing	-	F	zeek	-
1499174631.133265	CyshMd1rXRaUsXC8u9	192.168.10.17	33641	149.174.66.131	443	window_recision	-	F	zeek	-
1499174640.665470	CXxr6v1aaO72gchLTk	192.168.10.17	57501	152.163.56.2	443	window_recision	-	F	zeek	-
1499174674.298317	C5iUkigizLzIJFQP4	192.168.10.15	52719	103.228.55.44	80	inflate_failed	-	F	zeek	ZIP
1499174677.032873	Ct3RCyJ5DopwxGIsf	192.168.10.15	52726	172.217.10.34	80	inflate_failed	-	F	zeek	ZIP
1499174678.512231	C3QwvP3e9HNPGL3vJd	192.168.10.15	52729	205.234.175.175	80	inflate_failed	-	F	zeek	ZIP
1499174679.127765	CiCQDn1h2ija1DdO12	192.168.10.15	52737	185.3.92.176	80	inflate_failed	-	F	zeek	ZIP
1499174680.751926	CgSz731XF3SxXMK45b	192.168.10.15	52745	172.217.10.234	80	inflate_failed	-	F	zeek	ZIP
1499174727.770324	CBYMm2N3YNkFruP1h	192.168.10.25	50369	172.217.6.206	443	possible_split_routing	-	F	zeek	-
1499174834.515296	CSsBeP2UxaIwF4Orj1	192.168.10.14	52130	104.97.114.112	80	possible_split_routing	-	F	zeek	-
1499174849.283222	C9X0de3DLXCfpPYLC3	192.168.10.25	50382	52.84.145.117	443	possible_split_routing	-	F	zeek	-
1499174866.692956	Ce1JS8PyTkLPf1hFh	192.168.10.15	52799	104.16.108.123	80	inflate_failed	-	F	zeek	ZIP
1499174867.467845	CdC5aD2fwT48Sy7vv5	192.168.10.15	52801	104.16.108.123	80	inflate_failed	-	F	zeek	ZIP
1499174867.664046	CceGj94yY06fMARiH6	192.168.10.15	52812	172.217.3.106	80	inflate_failed	-	F	zeek	ZIP
1499174867.743881	CkFALA20UF5WMIykd3	192.168.10.12	42150	68.67.178.197	443	possible_split_routing	-	F	zeek	-
1499174868.334266	CRYExy4Mt2WWNK6maj	192.168.10.15	52803	104.16.108.123	80	inflate_failed	-	F	zeek	ZIP
1499174869.085765	Crxls418OvrwMK48e9	192.168.10.12	37638	162.208.20.184	443	possible_split_routing	-	F	zeek	-
1499174869.322681	CCOCcs1Em6BNs1FpVl	192.168.10.12	54630	72.21.91.29	80	possible_split_routing	-	F	zeek	-
1499174880.351540	CdPznF4alQpusU7oF7	192.168.10.12	35886	149.174.66.131	443	window_recision	-	F	zeek	-
1499174894.977945	CmZrE12QhRYEtOIa7j	192.168.10.17	56859	151.101.2.134	443	possible_split_routing	-	F	zeek	-
1499174895.956819	CipjI52LbqmrPc85Rf	192.168.10.17	51665	172.217.10.35	443	possible_split_routing	-	F	zeek	-
1499174897.446421	C22oaq16zNFC3XdLQ	192.168.10.17	51680	172.217.10.35	443	possible_split_routing	-	F	zeek	-
1499174898.452001	CCDCFF2WQQAqE1L8l6	192.168.10.17	44792	130.250.51.144	443	window_recision	-	F	zeek	-
1499174901.564885	Ck96KB1qlgnuJPo4d3	192.168.10.17	44804	130.250.51.144	443	window_recision	-	F	zeek	-
1499174902.214944	Cnozoz4GsFDf7A1C98	192.168.10.17	33330	72.30.3.43	443	possible_split_routing	-	F	zeek	-
1499174908.523236	C5JV6K2yp6yWGjUmlb	192.168.10.17	59094	130.250.51.150	443	window_recision	-	F	zeek	-
1499174908.787044	C5o2Gx4PMY3V6CjyCj	192.168.10.17	59109	130.250.51.150	443	window_recision	-	F	zeek	-
1499174908.787398	CR2qCX2X6NUib8ldr	192.168.10.17	59110	130.250.51.150	443	window_recision	-	F	zeek	-
1499174908.799405	CmIyuvtgTgYG91s3k	192.168.10.17	59111	130.250.51.150	443	window_recision	-	F	zeek	-
1499174911.647571	Ctrnra34eKfYOIbkH2	192.168.10.17	44805	130.250.51.144	443	window_recision	-	F	zeek	-
1499174912.241781	CPrcxd1xPq2JyohZbj	192.168.10.17	57722	152.163.56.2	443	window_recision	-	F	zeek	-
1499175072.087266	C6J4IT2stIu0JaC4jc	192.168.10.16	48278	104.20.85.39	443	data_after_reset	-	F	zeek	TCP
1499175089.755081	CI47X41uM9X8EPCy3h	192.168.10.25	50473	52.84.145.135	443	possible_split_routing	-	F	zeek	-
1499175103.692200	CAU16W1B6CDyNHNXue	192.168.10.9	3519	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499175109.581542	CoHhHY1rY0RdyauXrf	192.168.10.17	34976	184.173.177.152	443	possible_split_routing	-	F	zeek	-
1499175129.416524	CioFbSQawro9VugR	192.168.10.25	50482	172.217.10.142	443	possible_split_routing	-	F	zeek	-
1499175185.853448	ChWB1s4mU2Evr8xC1f	192.168.10.19	47383	157.240.2.25	443	possible_split_routing	-	F	zeek	-
1499175188.721460	C5eUys1Af8P0f1FNK6	192.168.10.19	34051	72.167.18.239	80	possible_split_routing	-	F	zeek	-
1499175188.744865	CisnGJ1xqi51I84yj4	192.168.10.19	34053	72.167.18.239	80	possible_split_routing	-	F	zeek	-
1499175208.798871	CSJ1jT2nScAqR2QtD5	192.168.10.14	52239	104.97.120.94	443	possible_split_routing	-	F	zeek	-
1499175225.186580	Cbhh8W3am9tgF2EJil	192.168.10.14	52381	162.248.16.24	443	window_recision	-	F	zeek	-
1499175234.840077	CrFGzOU4IO6KMtMce	192.168.10.14	52375	152.163.56.2	443	window_recision	-	F	zeek	-
1499175303.883016	CWPCRvlCkyVGTrGjl	192.168.10.5	53866	40.117.91.56	80	inflate_failed	-	F	zeek	ZIP
1499175304.042996	Cfv5Va2fNZoKwRsUh6	192.168.10.5	53873	104.16.25.35	80	inflate_failed	-	F	zeek	ZIP
1499175304.137897	CjXFeIAnGJqZeusoh	192.168.10.5	53870	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175304.157147	C9G74H2RY93V2gDCHg	192.168.10.5	53868	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175306.817683	CXiGPB2TXMhFz3sSh3	192.168.10.5	53896	104.16.25.35	80	inflate_failed	-	F	zeek	ZIP
1499175356.794907	C9ZXiv2XAl8r1qdEFi	192.168.10.16	43614	74.121.134.221	443	window_recision	-	F	zeek	-
1499175365.755499	CI37rE2Tjja0dxhJD9	192.168.10.16	43616	74.121.134.221	443	window_recision	-	F	zeek	-
1499175367.176882	Cwzq1KlZ3KzRREpsc	192.168.10.16	59052	152.163.56.2	443	window_recision	-	F	zeek	-
1499175370.440961	CBpZ2S3JnnEgk8G9Id	192.168.10.14	52411	104.25.186.115	80	inflate_failed	-	F	zeek	ZIP
1499175370.453873	CCDzsk1ijjhqu6gOv2	192.168.10.14	52408	104.25.186.115	80	inflate_failed	-	F	zeek	ZIP
1499175370.478212	CsOh3f1Kzsi3LUXH8h	192.168.10.14	52412	172.217.11.10	80	inflate_failed	-	F	zeek	ZIP
1499175373.337598	CKHwQLjFIXumMdCS6	192.168.10.14	52424	172.217.10.226	80	inflate_failed	-	F	zeek	ZIP
1499175382.738075	CLfHz32sy7jNTAYeIl	192.168.10.5	53905	192.168.10.3	49666	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499175395.324786	CKDEmS1L3ETEbiwRnh	192.168.10.25	50519	87.250.247.184	443	possible_split_routing	-	F	zeek	-
1499175396.539352	Cdjeli1irhAkvJkMne	192.168.10.15	52970	66.211.162.93	443	window_recision	-	F	zeek	-
1499175397.065219	COFd6C1QpFzPwOhZ8c	192.168.10.15	52979	66.135.211.132	443	window_recision	-	F	zeek	-
1499175397.341951	CdCFol4ffLJmDBAmhd	192.168.10.25	50539	87.250.247.184	443	possible_split_routing	-	F	zeek	-
1499175397.878991	CtbMv34xe5JLrHWNxl	192.168.10.25	50545	87.250.247.184	443	possible_split_routing	-	F	zeek	-
1499175398.358075	CRJF7RbkTaEIPTkJb	192.168.10.15	53002	162.248.16.28	443	window_recision	-	F	zeek	-
1499175398.638483	CuG6lM1Ik08P1mRRH5	192.168.10.15	53006	66.135.216.134	443	window_recision	-	F	zeek	-
1499175398.717619	CI3dkV2DfDZiEQJmp4	192.168.10.15	52967	66.211.184.152	443	window_recision	-	F	zeek	-
1499175399.121715	CmH0Zs1YtZflWEY9jb	192.168.10.15	53018	66.135.216.134	443	window_recision	-	F	zeek	-
1499175399.816507	CbYr6D8HDQKZTAfx	192.168.10.25	50579	178.154.131.216	443	possible_split_routing	-	F	zeek	-
1499175407.098220	CkKRr02X8GXqLQOaxl	192.168.10.15	52978	66.135.211.132	443	window_recision	-	F	zeek	-
1499175407.230420	C7RTbX7VeVopYTzy2	192.168.10.15	52976	66.135.211.132	443	window_recision	-	F	zeek	-
1499175409.001704	CyYon810sZHdHlhIj8	192.168.10.15	53019	66.135.216.134	443	window_recision	-	F	zeek	-
1499175460.671418	CWVzLU3WsXHefl3Y7l	192.168.10.5	53908	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499175514.073238	CYA7XU2CXLn195Ojlj	192.168.10.12	48174	194.232.104.142	80	inflate_failed	-	F	zeek	ZIP
1499175516.065754	CnimoP1c3MJ7pJGtp	192.168.10.12	42158	31.13.80.52	80	inflate_failed	-	F	zeek	ZIP
1499175516.173874	C2YzEB15KbVkWAA7F5	192.168.10.12	45460	104.97.125.111	80	inflate_failed	-	F	zeek	ZIP
1499175516.900920	Cj2f1kFZZukUoM0k7	192.168.10.12	46580	195.20.129.143	80	possible_split_routing	-	F	zeek	-
1499175516.900921	CvTrxQ2EhCRR8M0s1k	192.168.10.12	46584	195.20.129.143	80	possible_split_routing	-	F	zeek	-
1499175518.067083	COrQTZRPfiAhpBog	192.168.10.9	3597	104.24.20.85	80	inflate_failed	-	F	zeek	ZIP
1499175533.152207	CcbwiY1vn5Tt1tM6Ac	192.168.10.14	52506	52.84.145.133	80	possible_split_routing	-	F	zeek	-
1499175533.152211	CToQwb1DfISfAD7Jff	192.168.10.14	52505	52.84.145.133	80	possible_split_routing	-	F	zeek	-
1499175535.128998	CO4OIFmVIakq0Lkfb	192.168.10.14	52521	172.217.3.110	80	possible_split_routing	-	F	zeek	-
1499175550.419157	CKyL1q1qlNRsXW2xFf	192.168.10.14	52649	162.248.16.30	443	possible_split_routing	-	F	zeek	-
1499175550.446576	CKyL1q1qlNRsXW2xFf	192.168.10.14	52649	162.248.16.30	443	window_recision	-	F	zeek	-
1499175554.638940	CwNhX51pTOYYLojTil	192.168.10.14	52590	152.163.56.2	443	window_recision	-	F	zeek	-
1499175559.104515	C3nKFUTVZnsnIBojb	192.168.10.14	52603	149.174.66.131	443	window_recision	-	F	zeek	-
1499175562.613792	CUwK9K2i0gX6hMX5wg	192.168.10.14	52600	192.243.232.58	443	window_recision	-	F	zeek	-
1499175574.826523	Ca8zsgZU0WC8rY7p6	192.168.10.14	52725	162.248.16.24	443	window_recision	-	F	zeek	-
1499175624.290723	CYSowT3QwY2ICf8neh	192.168.10.19	33835	172.217.7.10	443	possible_split_routing	-	F	zeek	-
1499175695.428061	Cxr2mc4e44OOOkEcy1	192.168.10.14	52762	68.67.180.45	443	possible_split_routing	-	F	zeek	-
1499175696.261846	CDstWe3P9WYohNjTE1	192.168.10.14	52770	152.163.66.165	443	window_recision	-	F	zeek	-
1499175696.261849	CwP68S1YZDboPeXMoa	192.168.10.14	52769	152.163.66.165	443	window_recision	-	F	zeek	-
1499175696.262088	Cq3sbHyDVLDVA6Rpi	192.168.10.14	52768	152.163.66.165	443	window_recision	-	F	zeek	-
1499175696.262091	C3zVRd34iotOAEhSE7	192.168.10.14	52767	152.163.66.165	443	window_recision	-	F	zeek	-
1499175696.262340	Crpoym1CH443ML1ly	192.168.10.14	52765	152.163.66.165	443	window_recision	-	F	zeek	-
1499175699.449357	CIBEQH3yA25nhqWjbg	192.168.10.14	52766	152.163.66.165	443	window_recision	-	F	zeek	-
1499175701.922761	CRwDQ02gtoPEI7ClQ3	192.168.10.14	52805	152.163.66.131	443	window_recision	-	F	zeek	-
1499175701.922984	CydI0y39mtvPWGP0kh	192.168.10.14	52810	152.163.66.131	443	window_recision	-	F	zeek	-
1499175701.953498	CmxQZm3Gh400n5GhVl	192.168.10.14	52807	152.163.66.131	443	window_recision	-	F	zeek	-
1499175701.953708	CtZK0X1GWGGgJKhTY9	192.168.10.14	52808	152.163.66.131	443	window_recision	-	F	zeek	-
1499175701.953732	CIwPgq2FDGDBGKQnxd	192.168.10.14	52806	152.163.66.131	443	window_recision	-	F	zeek	-
1499175701.953782	CbkGYd1mdgO4AYKgw6	192.168.10.14	52809	152.163.66.131	443	window_recision	-	F	zeek	-
1499175757.754246	CobD1R18jfkQbstzJb	192.168.10.51	59180	162.248.16.24	443	possible_split_routing	-	F	zeek	-
1499175797.369012	CYDbid1N1HEJjCkPNe	192.168.10.25	50710	40.117.91.56	80	inflate_failed	-	F	zeek	ZIP
1499175797.482269	COARFPSlxjAhit7Y4	192.168.10.25	50715	104.16.25.35	80	inflate_failed	-	F	zeek	ZIP
1499175797.544227	CGZYOb4ZYRWVYCgEnj	192.168.10.25	50714	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175797.545864	CL9MfHYcfv3pLNz0i	192.168.10.25	50713	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175798.500380	CnE8pi2eJiUE4Jiz99	192.168.10.25	50737	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175798.506542	CprMzs3VOB3bBCdf8j	192.168.10.25	50740	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175798.583978	CCVQLk36KVgQQ57Gz4	192.168.10.25	50741	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175798.784437	CLUXl91ZTE4emkEQwa	192.168.10.25	50744	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175798.976384	CA5M2YIXiVAm7iiic	192.168.10.25	50752	191.237.32.134	80	inflate_failed	-	F	zeek	ZIP
1499175799.244885	CidYLX2QaGjgK0eYHj	192.168.10.25	50757	40.117.91.56	80	inflate_failed	-	F	zeek	ZIP
1499175800.693269	CAfmqBD7wbL1NcKh7	192.168.10.25	50778	191.237.32.134	80	possible_split_routing	-	F	zeek	-
1499175801.777009	CIS3oT1QwFLceyfyq3	192.168.10.25	50790	104.16.25.35	80	inflate_failed	-	F	zeek	ZIP
1499175920.841460	CkBiQv3E3bjlZBfkQf	192.168.10.19	42878	31.13.80.52	443	possible_split_routing	-	F	zeek	-
1499175924.578107	CXthDO3s3jnnTl8l0k	192.168.10.19	39129	172.217.6.193	443	possible_split_routing	-	F	zeek	-
1499175933.277006	CosYou1C4n8oWPLju7	192.168.10.9	3643	192.243.232.58	443	window_recision	-	F	zeek	-
1499175933.307680	CyM8ZZ1EYO4LVUnxii	192.168.10.9	3644	192.243.232.58	443	window_recision	-	F	zeek	-
1499175986.357158	C1idTF4xlKaOrv76fe	192.168.10.5	53997	192.168.10.3	49666	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499175998.622721	Ctbe6w2epXRsWvW7j8	192.168.10.5	54052	152.163.66.165	443	window_recision	-	F	zeek	-
1499175998.622754	C9Kjfm1AddL6l4VoH8	192.168.10.5	54054	152.163.66.165	443	window_recision	-	F	zeek	-
1499175998.622768	C4Jm7f4HrcEs3rOPVb	192.168.10.5	54056	152.163.66.165	443	window_recision	-	F	zeek	-
1499175998.622979	Caq18w1GLgkhcRGr3k	192.168.10.5	54055	152.163.66.165	443	window_recision	-	F	zeek	-
